start-url,title,ingredients,calorie,guaranteed analysis,food link 2-href
https://www.chewy.com/b/dry-food_c294_p44,"Intrepid Chicken & Brown Rice Dry Dog Food, 3.5-lb bag","Chicken, Chicken Meal, Brewers Rice, Brown Rice, Barley, Pea Fiber, Chicken Fat (Preserved With Mixed Tocopherols And Citric Acid), Ground Miscanthus Grass, Ground Whole Flaxseed Meal, Brewers Dried Yeast, Natural Flavor, Fish Oil, Salt, Dicalcium Phosphate, Dried Cranberries, Dried Blueberries, Taurine, Potassium Chloride, Choline Chloride, Calcium Carbonate, Zinc Proteinate, Vitamin E Supplement, Zinc Sulfate, Iron Proteinate, Niacin Supplement, Ferrous Sulfate, Copper Proteinate, Copper Sulfate, Vitamin A Supplement, Manganese Proteinate, Thiamine Mononitrate, Calcium Pantothenate, Riboflavin Supplement, Pyridoxine Hydrochloride, Manganous Oxide, Biotin, Vitamin B12 Supplement, Vitamin D3 Supplement, Ethylenediamine Dihydroiodide, Folic Acid, Sodium Selenite, Calcium Iodate, Dehydrated Lactobacillus Acidophilus Fermentation Product, Dehydrated Lactobacillus Casei Fermentation Product, Dehydrated Bifidobacterium Thermophilum Fermentation Product, Dehydrated Enterococcus Faecium Fermentation Product, Rosemary Extract",3595 kcal/kg,"<tr><td> Crude Protein </td><td> 25%  min </td></tr><tr><td> Crude Fat </td><td>15 % min </td></tr><tr><td> Crude Fiber </td><td>6 % max </td></tr><tr><td> Moisture </td><td>9.5% max </td></tr><tr><td> Ash </td><td> 6% max </td></tr>",https://www.chewy.com/intrepid-chicken-brown-rice-dry-dog/dp/290428
https://www.chewy.com/b/dry-food_c294_p15,Pedigree Puppy Growth & Protection Grilled Steak & Vegetable Flavor Dry Dog Food,"Ground Whole Grain Corn, Chicken By-Product Meal, Corn Gluten Meal, Soybean Meal, Meat and Bone Meal (source of Calcium), Animal Fat (source of Omega 6 Fatty Acids [preserved with BHA and Citric Acid]), Ground Whole Grain Wheat, Brewers Rice, Natural Flavor, Salt, Monocalcium Phosphate, Fish Oil ([source of DHA] preserved with mixed Tocopherols), Brewers Dried Yeast, Calcium Carbonate, Potassium Chloride, Choline Chloride, Dried Peas, Vitamin E Supplement, Zinc Sulfate, Natural Grilled Steak Flavor, BHA and Citric Acid (a preservative), Niacin, Red 40, Yellow 6, Dried Carrots, Blue 2, D-Calcium Pantothenate, Yellow 5, Copper Sulfate, Riboflavin Supplement (Vitamin B2), Sodium  Selenite, Pyridoxine Hydrochloride (Vitamin B6), Potassium Iodide, Vitamin A Supplement, Thiamine Mononitrate (Vitamin B1), Folic Acid, Biotin, Vitamin D3 Supplement, Vitamin B12 Supplement.","3,426 kcal/kg, 293 kcal/cup","<tr><td>Crude Protein</td><td>27.0% min</td></tr><tr><td>Crude Fat </td><td>11.0% min</td></tr><tr><td>Crude Fiber</td><td>4.0% max</td></tr><tr><td>Moisture </td><td>12.0% max</td></tr><tr><td>Omega 6 Fatty Acids</td><td>2.5% min</td></tr><tr><td>DHA</td><td> 0.05% min</td></tr><tr><td>Calcium</td><td>1.2% min</td></tr><tr><td>Phosphorus</td><td>1.0% min</td></tr><tr><td>Copper</td><td> 12.4 mg/kg min</td></tr><tr><td>Zinc</td><td> 175 mg/kg</td></tr><tr><td>Vitamin E</td><td> 300 IU/kg min</td></tr>",https://www.chewy.com/pedigree-puppy-growth-protection/dp/183586
https://www.chewy.com/b/dry-food_c294_p27,"Merrick Backcountry Raw Infused Pacific Catch Recipe + Grains with Salmon, Whitefish & Trout Freeze-Dried Dry Dog Food","Deboned Salmon, Salmon Meal, Whitefish Meal, Brown Rice, Oatmeal, Barley, Sunflower Oil, Natural Flavor, Potato Protein, Whitefish, Trout, Flaxseed, Potassium Chloride, Salt, Apples, Blueberries, Organic Dehydrated Alfalfa Meal, Choline Chloride, Minerals (Iron Amino Acid Complex, Zinc Amino Acid Complex, Zinc Sulfate, Sodium Selenite, Manganese Amino Acid Complex, Copper Amino Acid Complex, Copper Sulfate, Potassium Iodide, Cobalt Proteinate, Cobalt Carbonate), Taurine, Yucca Schidigera Extract, Mixed Tocopherols for freshness, Vitamins (Vitamin E Supplement, Vitamin B12 Supplement, Vitamin A Acetate, d-Calcium Pantothenate, Thiamine Mononitrate, Niacin, Riboflavin Supplement, Biotin, Vitamin D3 Supplement, Folic Acid, Pyridoxine Hydrochloride), Citric Acid for freshness, Dried Lactobacillus plantarum Fermentation Product, Dried Lactobacillus casei Fermentation Product, Dried Enterococcus faecium Fermentation Product, Dried Lactobacillus acidophilus Fermentation Product.",(Calculated) 3650 kcal ME/kg or 386 kcal ME/cup,"<tr><td> Crude Protein </td><td> 34%  min </td></tr><tr><td> Crude Fat </td><td> 16% min </td></tr><tr><td> Crude Fiber </td><td>3.5% max </td></tr><tr><td> Moisture </td><td>11% max </td></tr>",https://www.chewy.com/merrick-backcountry-raw-infused-dry/dp/255732
https://www.chewy.com/b/dry-food_c294_p37,I and Love and You Naked Essentials Ancient Grain Chicken & Turkey Recipe Dry Dog Food,"Chicken, Chicken Meal, Turkey Meal, Ground Sorghum, Oatmeal, Millet, Chicken Fat (Preserved With Mixed Tocopherols), Natural Pork Flavor, Dried Egg Product, Natural Flavor, Quinoa, Turkey, Dried Tomato Pomace, Flaxseeds, Ground Miscanthus Grass, Fish Oil, Dried Carrots, Salt, Potassium Chloride, Monosodium Phosphate, Minerals (Ferrous Sulfate, Iron Amino Acid Chelate, Zinc Amino Acid Chelate, Zinc Oxide, Copper Sulfate, Sodium Selenite, Copper Amino Acid Chelate, Manganese Amino Acid Chelate, Manganous Oxide, Calcium Iodate), Dried Chicory Root, Taurine, Citric Acid (Preservative), Mixed Tocopherols (Preservative), Dried Bacillus Coagulans Fermentation Product, DL-Methionine, Vitamins (Vitamin E Supplement, Niacin Supplement, D-Calcium Pantothenate, Riboflavin Supplement, Vitamin A Supplement, Thiamine Mononitrate, Vitamin D3 Supplement, Vitamin B12 Supplement, Pyridoxine Hydrochloride, Folic Acid), Choline Chloride, L-Carnitine, Rosemary Extract.","3,540 kcal/kg, 390 kcal/cup","<tr><td> Crude Protein </td><td> 30.0% min </td></tr><tr><td> Crude Fat </td><td> 15.0% min </td></tr><tr><td> Crude Fiber </td><td> 5.0% max </td></tr><tr><td> Moisture </td><td> 10.0% max </td></tr><tr><td> Methionine </td><td> 0.5% min </td></tr><tr><td> Vitamin E </td><td> 50 IU/kg min </td></tr><tr><td> Omega 6 Fatty Acids </td><td> 2.0% min </td></tr><tr><td> Omega 3 Fatty Acids </td><td> 0.5% min </td></tr><tr><td> Taurine </td><td> 0.1% min </td></tr><tr><td> L-Carnitine </td><td> 50 mg/kg min </td></tr><tr><td> Total Microorganisms (Lactobacillus aciphophilus, Lactobacillus plantarum, Lactobacillus reuteri, Bifidobacterium animalis, Enterococcus faecium) </td><td> 50,000,000 cfu/lb min </td></tr>",https://www.chewy.com/i-love-you-naked-essentials-ancient/dp/243870
https://www.chewy.com/b/dry-food_c294_p5,Merrick Real Chicken + Sweet Potato Recipe Grain-Free Adult Dry Dog Food,"Deboned Chicken, Chicken Meal, Turkey Meal, Sweet Potatoes, Potatoes, Peas, Chicken Fat, Natural Flavor, Whitefish Meal, Flaxseed, Sunflower Oil, Potassium Chloride, Salt, Apples, Blueberries, Organic Dehydrated Alfalfa Meal, Choline Chloride, Salmon Oil, Minerals (Iron Amino Acid Complex, Zinc Amino Acid Complex, Zinc Sulfate, Sodium Selenite, Manganese Amino Acid Complex, Copper Amino Acid Complex, Potassium Iodide, Cobalt Proteinate, Cobalt Carbonate), Taurine, Yucca Schidigera Extract, Vitamins (Vitamin E Supplement, Vitamin B12 Supplement, Riboflavin Supplement, Vitamin A Acetate, d-Calcium Pantothenate, Thiamine Mononitrate, Folic Acid, Niacin, Biotin, Pyridoxine Hydrochloride, Vitamin D3 Supplement), Mixed Tocopherols for Freshness, Citric Acid for Freshness, Dried Lactobacillus plantarum Fermentation Product, Dried Lactobacillus casei Fermentation Product, Dried Enterococcus faecium Fermentation Product, Dried Lactobacillus acidophilus Fermentation Product. 2B38474.","3,668 kcal/kg, 388 kcal/cup","<tr><td>Crude Protein</td><td>34.0% min</td></tr><tr><td>Crude Fat</td><td>17.0% min</td></tr><tr><td>Crude Fiber</td><td>3.5% max</td></tr><tr><td>Moisture</td><td>11.0% max</td></tr><tr><td>Taurine</td><td>0.17% min</td></tr><tr><td>Omega-6 Fatty Acid</td><td>4.0% min</td></tr><tr><td>Omega-3 Fatty Acid</td><td>0.8% min</td></tr><tr><td>Glucosamine</td><td>1,200 mg/kg min</td></tr><tr><td>Chondroitin Sulfate</td><td>1,200 mg/kg min</td></tr>",https://www.chewy.com/merrick-real-chicken-sweet-potato/dp/227204
https://www.chewy.com/b/dry-food_c294_p5,"Royal Canin Veterinary Diet Urinary SO Small Breed Dry Dog Food, 8.8-lb bag","Brewers Rice, Corn, Chicken Fat, Chicken By-Product Meal, Corn Gluten Meal, Natural Flavors, Salt, Wheat Gluten, Powdered Cellulose, Potassium Chloride, Vegetable Oil, Calcium Sulfate, Monocalcium Phosphate, Fish Oil, Dl-Methionine, Fructooligosaccharides, Sodium Tripolyphosphate, L-Lysine, Choline Chloride, Taurine, Trace Minerals [Zinc Proteinate, Manganese Proteinate, Ferrous Sulfate, Zinc Oxide, Manganous Oxide, Copper Sulfate, Calcium Iodate, Sodium Selenite, Copper Proteinate], Vitamins [Dl-Alpha Tocopherol Acetate (Source Of Vitamin E), Biotin, D-Calcium Pantothenate, Vitamin A Acetate, Niacin Supplement, Pyridoxine Hydrochloride (Vitamin B6), Thiamine Mononitrate (Vitamin B1), Vitamin B12 Supplement, Riboflavin Supplement, Vitamin D3 Supplement, Folic Acid], Marigold Extract (Tagetes Erecta L.), Rosemary Extract, Preserved With Mixed Tocopherols And Citric Acid.","3,727 kcal/kg, 358 kcal/cup","<tr><td>Crude Protein</td><td>18.0% min</td></tr><tr><td>Crude Fat</td><td>15.0% min</td></tr><tr><td>Crude Fiber</td><td>3.6% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Calcium</td><td>1.0% max</td></tr><tr><td>Phosphorus</td><td>1.0% max</td></tr><tr><td>Magnesium</td><td>0.08% max</td></tr>",https://www.chewy.com/royal-canin-veterinary-diet-urinary/dp/43714
https://www.chewy.com/b/dry-food_c294_p26,Eukanuba Puppy Lamb 1st Ingredient Dry Dog Food,"Lamb, Brewers Rice, Chicken By-Product Meal, Lamb Meal, Wheat, Corn, Egg Product, Ground Grain Sorghum, Chicken Fat, Natural Flavors, Dried Plain Beet Pulp, Fish Oil, Dicalcium Phosphate, Potassium Chloride, Salt, Fructooligosaccharides, Choline Chloride, Vitamins [Dl-Alpha Tocopherol Acetate (Source Of Vitamin E), Biotin, D-Calcium Pantothenate, Vitamin A Acetate, Niacin Supplement, Pyridoxine Hydrochloride (Vitamin B6), Thiamine Mononitrate (Vitamin B1), Vitamin B12 Supplement, Riboflavin Supplement, Vitamin D3 Supplement, Folic Acid], Trace Minerals [Zinc Oxide, Ferrous Sulfate, Copper Sulfate, Sodium Selenite, Calcium Iodate], Magnesium Oxide, Rosemary Extract, Preserved With Mixed Tocopherols And Citric Acid.","3,727 kcal/kg, 410 kcal/cup","<tr><td>Crude Protein</td><td>27.0% min</td></tr><tr><td>Crude Fat</td><td>15.0% min</td></tr><tr><td>Crude Fiber</td><td>3.4% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Vitamin E</td><td>280 IU/kg min</td></tr><tr><td>Docosahexaenoic Acid (DHA)</td><td>0.11% min</td></tr><tr><td>Calcium</td><td>1.3% min</td></tr><tr><td>Phosphorus</td><td>0.94% min</td></tr>",https://www.chewy.com/eukanuba-puppy-lamb-1st-ingredient/dp/121838
https://www.chewy.com/b/dry-food_c294_p4,Puppy Chow Tender & Crunchy with Real Beef Dry Dog Food,"Whole Grain Corn, Corn Gluten Meal, Poultry By-Product Meal, Whole Grain Wheat, Beef Fat Naturally Preserved With Mixed-Tocopherols, Soybean Meal, Ground Rice, Meat And Bone Meal, Beef, Glycerin, Egg And Chicken Flavor, Poultry And Pork Digest, Fish Oil, Mono And Dicalcium Phosphate, Salt, Potassium Chloride, Soybean Oil, Calcium Carbonate, L-Lysine Monohydrochloride, Choline Chloride, Minerals [Zinc Sulfate, Ferrous Sulfate, Manganese Sulfate, Copper Sulfate, Calcium Iodate, Sodium Selenite], Vitamins [Vitamin E Supplement, Niacin (Vitamin B-3), Vitamin A Supplement, Calcium Pantothenate (Vitamin B-5), Pyridoxine Hydrochloride (Vitamin B-6), Vitamin B-12 Supplement, Thiamine Mononitrate (Vitamin B-1), Vitamin D-3 Supplement, Riboflavin Supplement (Vitamin B-2), Menadione Sodium Bisulfite Complex (Vitamin K), Folic Acid (Vitamin B-9), Biotin (Vitamin B-7)], L-Ascorbyl-2-Polyphosphate (Vitamin C), Red 40, Yellow 5, Dl-Methionine, Blue 2, Garlic Oil. S403718.","3,754 kcal/kg, 387 kcal/cup","<tr><td>Crude Protein</td><td>27.5% min</td></tr><tr><td>Crude Fat</td><td>12.0% min</td></tr><tr><td>Crude Fiber</td><td>4.0% max</td></tr><tr><td>Moisture</td><td>14.0% max</td></tr><tr><td>Docosahexaenoic Acid (DHA)</td><td>0.05% min</td></tr><tr><td>Calcium</td><td>1.1% min</td></tr><tr><td>Phosphorus</td><td>0.9% min</td></tr><tr><td>Iron</td><td>150 mg/kg min</td></tr><tr><td>Vitamin A</td><td>10,000 IU/kg min</td></tr><tr><td>Vitamin E</td><td>100 IU/kg min</td></tr><tr><td>Ascorbic Acid (Vitamin C)</td><td>70 mg/kg min</td></tr>",https://www.chewy.com/puppy-chow-tender-crunchy-real-beef/dp/127763
https://www.chewy.com/b/dry-food_c294_p20,Nature's Recipe Puppy Lamb & Rice Recipe Dry Dog Food,"New: Lamb, Chicken Meal, Brewers Rice, Barley, Oatmeal, Canola Meal, Rice Bran, Poultry Fat (Preserved With Mixed Tocopherols), Menhaden Fish Meal, Turkey Meal, Natural Flavor, Flax Seed, Salt, Potassium Chloride, Menhaden Fish Oil (Preserved With Mixed Tocopherols), Taurine, Dl-Methionine, Vitamins (Vitamin E Supplement, Niacin, Ascorbic Acid (Source Of Vitamin C), Thiamine Mononitrate, Pantothenic Acid, Vitamin A Supplement, Riboflavin Supplement, Pyridoxine Hydrochloride, Folic Acid, Biotin, Vitamin B12 Supplement, Vitamin D3 Supplement), Minerals (Ferrous Sulfate, Zinc Sulfate, Copper Sulfate, Sodium Selenite, Manganese Sulfate, Calcium Iodate), Choline Chloride, Lactic Acid, Citric Acid (Used As A Preservative), Yucca Schidigera Extract, L-Threonine, Rosemary Extract.","Original: Lamb Meal, Brewers Rice, Barley, Feeding Oatmeal, Dried Egg Product, Poultry Fat (Preserved with Mixed Tocopherols), Potato Protein, Natural Flavor, Dried Tomato Pomace, Flax Seed, Dried Algae, Potassium Chloride, Salt, Taurine, Vitamins (Vitamin E Supplement, L-Ascorbyl-2-Polyphosphate (Source Of Vitamin C), Inositol, Niacin, D-Calcium Pantothenate, Vitamin A Supplement, Riboflavin Supplement, Thiamine Mononitrate, Beta-Carotene, Pyridoxine Hydrochloride, Vitamin B12 Supplement, Menadione Sodium Bisulfite Complex, Vitamin D3 Supplement, Folic Acid, Biotin), Taurine, Minerals (Ferrous Sulfate, Iron Proteinate, Zinc Proteinate, Zinc Oxide, Copper Sulfate, Manganese Proteinate, Copper Proteinate, Manganous Oxide, Calcium Iodate, Sodium Selenite), Choline Chloride, Lactic Acid, Yucca Schidigera Extract, Citric Acid (Used As A Preservative), Rosemary Extract.","<tr><td>Crude Protein</td><td>26.0% min</td></tr><tr><td>Crude Fat</td><td>15.0% min</td></tr><tr><td>Crude Fiber</td><td>4.5% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Docosahexaenoic Acid (DHA)</td><td>0.08% min</td></tr><tr><td>Calcium</td><td>1.2% min</td></tr><tr><td>Phosphorus</td><td>1.0% min</td></tr><tr><td>Iron</td><td>150 mg/kg min</td></tr><tr><td>Copper</td><td>12.4 mg/kg min</td></tr><tr><td>Manganese</td><td>10 mg/kg min</td></tr><tr><td>Zinc</td><td>100 mg/kg min</td></tr><tr><td>Selenium</td><td>0.5 mg/kg min</td></tr><tr><td>Vitamin E</td><td>125 IU/kg min</td></tr><tr><td>Choline</td><td>1,360 mg/kg min</td></tr><tr><td>Taurine</td><td>0.15% min</td></tr><tr><td>Omega-3 Fatty Acids</td><td>0.25% min</td></tr><tr><td>Omega-6 Fatty Acids</td><td>2.0% min</td></tr>",https://www.chewy.com/natures-recipe-puppy-lamb-rice-recipe/dp/293288
https://www.chewy.com/b/dry-food_c294_p20,Purina Pro Plan Adult Chicken & Rice Formula Dry Dog Food,"New: Chicken, Whole Grain Wheat, Poultry By-product Meal (Source Of Glucosamine), Rice, Corn Gluten Meal, Barley, Beef Fat Preserved With Mixed-tocopherols, Oat Meal, Dried Egg Product, Dried Beet Pulp, Fish Oil, Natural Flavor, L-arginine, Calcium Carbonate, Fish Meal (Source Of Glucosamine), Salt, Potassium Chloride, Mono And Dicalcium Phosphate, Vitamins [Vitamin E Supplement, Niacin (Vitamin B-3), Vitamin A Supplement, Calcium Pantothenate (Vitamin B-5), Thiamine Mononitrate (Vitamin B-1), Vitamin B-12 Supplement, Riboflavin Supplement (Vitamin B-2), Pyridoxine Hydrochloride (Vitamin B-6), Folic Acid (Vitamin B-9), Menadione Sodium Bisulfite Complex (Vitamin K), Vitamin D-3 Supplement, Biotin (Vitamin B-7)], Choline Chloride, Minerals [Zinc Sulfate, Ferrous Sulfate, Manganese Sulfate, Copper Sulfate, Calcium Iodate, Sodium Selenite], L-lysine Monohydrochloride, L-ascorbyl-2-polyphosphate (Vitamin C), Dried Bacillus Coagulans Fermentation Product, Garlic Oil. B439719.","Original: Chicken, Whole Grain Wheat, Poultry By-Product Meal (Source of Glucosamine), Brewers Rice, Corn Gluten Meal, Barley, Animal Fat Preserved with Mixed-Tocopherols, Oat Meal, Dried Beet Pulp, Dried Egg Product, Animal Digest, Fish Oil, Fish Meal (Source of Glucosamine), L-Arginine, Calcium Carbonate, Salt, Mono and Dicalcium Phosphate, Potassium Chloride, Vitamin E Supplement, Choline Chloride, L-Ascorbyl-2-Polyphosphate  (Source of Vitamin C), Zinc Sulfate, Ferrous Sulfate, Manganese Sulfate, Niacin, Thiamine Mononitrate, Vitamin A Supplement, Calcium Pantothenate, Copper Sulfate, Riboflavin Supplement, Vitamin B-12 Supplement, Pyridoxine Hydrochloride, Garlic Oil, Folic Acid, Vitamin D-3 Supplement, Calcium Iodate, Biotin, Menadione Sodium Bisulfite Complex (Source of Vitamin K Activity), Sodium Selenite","<tr><td>Crude Protein</td><td>26.0% min</td></tr><tr><td>Crude Fat</td><td>16.0% min</td></tr><tr><td>Crude Fiber</td><td>3.0% max</td></tr><tr><td>Moisture</td><td>12.0% max</td></tr><tr><td>Arginine</td><td>1.2% min</td></tr><tr><td>Linoleic Acid</td><td>1.6% min</td></tr><tr><td>Eicosapentaenoic Acid (EPA)</td><td>0.15% min</td></tr><tr><td>Docosahexaenoic Acid (DHA)</td><td>0.15% min</td></tr><tr><td>Calcium</td><td>1.0% min</td></tr><tr><td>Phosphorus</td><td>0.8% min</td></tr><tr><td>Selenium</td><td>0.35 mg/kg min</td></tr><tr><td>Vitamin A</td><td>15,000 IU/kg min</td></tr><tr><td>Vitamin E</td><td>500 IU/kg min</td></tr><tr><td>Pyridoxine</td><td>3 mg/kg min</td></tr><tr><td>Folic Acid</td><td>0.6 mg/kg min</td></tr><tr><td>Ascorbic Acid</td><td>90 mg/kg min</td></tr><tr><td>Glucosamine</td><td>400 ppm min</td></tr><tr><td>Omega-6 Fatty Acids</td><td>1.7% min</td></tr><tr><td>Bacillus coagulans</td><td>600 million CFU/lb min</td></tr>",https://www.chewy.com/purina-pro-plan-adult-chicken-rice/dp/121416
https://www.chewy.com/b/dry-food_c294_p32,"Blue Buffalo Wilderness Nature's Evolutionary Diet Plus Wholesome Grains Chicken, Oats & Barley Large Breed Adult Dry Dog Food, 24-lb bag","Deboned Chicken, Dried Chicken, Chicken Meal (source of Glucosamine), Oatmeal, Barley, Dried Tomato Pomace, Dried Egg Product, Natural Flavor, Chicken Fat (preserved with Mixed Tocopherols), Peas, Pea Protein, Menhaden Fish Meal (source of Omega 3 Fatty Acids), Flaxseed (source of Omega 6 Fatty Acids), Salt, Dehydrated Alfalfa Meal, L-Threonine, DL-Methionine, Potassium Chloride, Potatoes, Calcium Carbonate, Dried Chicory Root, Pea Fiber, Alfalfa Nutrient Concentrate, Choline Chloride, Preserved with Mixed Tocopherols, Sweet Potatoes, Carrots, Dicalcium Phosphate, Zinc Amino Acid Chelate, Zinc Sulfate, Vegetable juice for color, Ferrous Sulfate, Vitamin E Supplement, Iron Amino Acid Chelate, Blueberries, Cranberries, Barley Grass, Parsley, Turmeric, Dried Kelp, Yucca Schidigera Extract, Niacin (Vitamin B3), Calcium Pantothenate (Vitamin B5), Copper Sulfate, Biotin (Vitamin B7), L-Ascorbyl-2-Polyphosphate (source of Vitamin C), L-Lysine, Vitamin A Supplement, Copper Amino Acid Chelate, Manganese Sulfate, Manganese Amino Acid Chelate, Taurine, Thiamine Mononitrate (Vitamin B1), Riboflavin (Vitamin B2), Vitamin D3 Supplement, Vitamin B12 Supplement, Pyridoxine Hydrochloride (Vitamin B6), Calcium Iodate, Dried Yeast, Dried Enterococcus faecium fermentation product, Dried Lactobacillus acidophilus fermentation product, Dried Aspergillus niger fermentation extract, Dried Trichoderma longibrachiatum fermentation extract, Dried Bacillus subtilis fermentation extract, Folic Acid (Vitamin B9), Sodium Selenite, Oil of Rosemary.","3588 kcal/kg, 388 kcal/cup","<tr><td>Crude Protein</td><td>32.0% min</td></tr><tr><td>Crude Fat</td><td>14.0% min</td></tr><tr><td>Crude Fiber</td><td>7.0% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>EPA</td><td>0.1% min</td></tr><tr><td>Calcium</td><td>1.2% min</td></tr><tr><td>Phosphorus</td><td>0.9% min</td></tr><tr><td>Omega-3 Fatty Acids</td><td>0.25% min</td></tr><tr><td>Omega-6 Fatty Acids</td><td>2.5% min</td></tr><tr><td>L-Carnitine</td><td>100 mg/kg min</td></tr><tr><td>Glucosamine</td><td>700mg/kg min</td></tr>",https://www.chewy.com/blue-buffalo-wilderness-natures/dp/269329
https://www.chewy.com/b/dry-food_c294_p23,"Solid Gold MMillennia Beef & Brown Rice Recipe with Peas Adult Dry Dog Food, 28.5-lb bag","Beef, Ocean Fish Meal, Pearled Barley, Brown Rice, Peas, White Rice, Rice Bran, Chicken Fat (Preserved with Mixed Tocopherols), Tomato Pomace, Flaxseed, Natural Flavor, Dried Eggs, Potassium Chloride, Choline Chloride, DL-Methionine, Dried Chicory Root, Salmon Oil (Preserved with Mixed Tocopherols), Carrots, Pumpkin, Parsley, Apples, Cranberries, Blueberries, Lettuce, Celery, Beets, Watercress, Spinach, Broccoli, Spearmint, Almond Oil (Preserved with Mixed Tocopherols), Sesame Oil (Preserved with Mixed Tocopherols), Yucca Schidigera Extract, Dried Kelp, Thyme, Lentils, Vitamin A Supplement, Vitamin D3 Supplement, Vitamin E Supplement, Zinc Sulfate, Niacin, Ferrous Sulfate, L-Ascorbyl-2-Polyphosphate (Source of Vitamin C), Calcium Pantothenate, Thiamine Mononitrate, Copper Sulfate, Riboflavin, Pyridoxine Hydrochloride, Manganese Sulfate, Zinc Proteinate, Folic Acid, Calcium Iodate, Manganese Proteinate, Copper Proteinate, Sodium Selenite, Biotin, Vitamin B12 Supplement, Rosemary Extract, Dried Lactobacillus Acidophilus Fermentation Product, Dried Enterococcus Faecium Fermentation Product, Dried Lactobacillus Casei Fermentation Product.","3,500 kcal/kg, 365 kcal/cup","<tr><td>Crude Protein</td><td>22.0% min</td></tr><tr><td>Crude Fat</td><td>12.0% min</td></tr><tr><td>Crude Fiber</td><td>4.0% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Zinc</td><td>200 mg/kg min</td></tr><tr><td>Vitamin E</td><td>250 IU/kg min</td></tr><tr><td>Ascorbic Acid</td><td>50 mg/kg min</td></tr><tr><td>Taurine</td><td>0.05% min</td></tr><tr><td>L-Carnitine</td><td>25 mg/kg min</td></tr><tr><td>Omega-6 Fatty Acids</td><td>2.75% min</td></tr><tr><td>Omega-3 Fatty Acids</td><td>1.5% min</td></tr><tr><td>Docosahexaenoic Acid (DHA)</td><td>0.05% min</td></tr><tr><td>Lactic Acid Bacteria</td><td>2 x 105 cfu/g min</td></tr>",https://www.chewy.com/solid-gold-mmillennia-beef-brown-rice/dp/112125
https://www.chewy.com/b/dry-food_c294_p22,"Blue Buffalo Freedom Large Breed Adult Beef Recipe Grain-Free Dry Dog Food, 24-lb bag","Deboned Beef, Turkey Meal, Potato Starch, Peas, Potatoes, Pea Starch, Chicken Fat (Preserved With Mixed Tocopherols), Pea Protein, Flaxseed (Source Of Omega 3 Fatty Acids), Pea Fiber, Natural Flavor, Dried Tomato Pomace, Tapioca Starch, Chicken Meal, Fish Oil (Source Of EPA-Eicosapentaenoic Acid), Dehydrated Alfalfa Meal, Potassium Chloride, Choline Chloride, Dried Chicory Root, Salt, Alfalfa Nutrient Concentrate, Calcium Carbonate, Taurine, Dicalcium Phosphate, Preserved With Mixed Tocopherols, Vitamin E Supplement, Glucosamine Hydrochloride, Sweet Potatoes, Carrots, DL-Methionine, Garlic, L-Carnitine, Zinc Amino Acid Chelate, Zinc Sulfate, Vegetable Juice For Color, Ferrous Sulfate, Iron Amino Acid Chelate, Blueberries, Cranberries, Barley Grass, Parsley, Turmeric, Dried Kelp, Yucca Schidigera Extract, Niacin (Vitamin B3), Calcium Pantothenate (Vitamin B5), Copper Sulfate, L-Ascorbyl-2-Polyphosphate (Source Of Vitamin C), L-Lysine, Biotin (Vitamin B7), Vitamin A Supplement, Copper Amino Acid Chelate, Manganese Sulfate, Chondroitin Sulfate, Manganese Amino Acid Chelate, Thiamine Mononitrate (Vitamin B1), Riboflavin (Vitamin B2), Vitamin D3 Supplement, Vitamin B12 Supplement, Pyridoxine Hydrochloride (Vitamin B6), Calcium Iodate, Dried Yeast, Dried Enterococcus Faecium Fermentation Product, Dried Lactobacillus Acidophilus Fermentation Product, Dried Aspergillus Niger Fermentation Extract, Dried Trichoderma Longibrachiatum Fermentation Extract, Dried Bacillus Subtilis Fermentation Extract, Folic Acid (Vitamin B9), Sodium Selenite, Oil Of Rosemary.","3,541 kcal/kg, 369 kcal/cup","<tr><td>Crude Protein</td><td>22.0% min</td></tr><tr><td>Crude Fat</td><td>13.0% min</td></tr><tr><td>Crude Fiber</td><td>6.0% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Calcium</td><td>1.0% min</td></tr><tr><td>Phosphorus</td><td>0.7% min</td></tr><tr><td>Taurine</td><td>0.10% min</td></tr><tr><td>EPA</td><td>0.10% min</td></tr><tr><td>Omega-3 Fatty Acids</td><td>0.75% min</td></tr><tr><td>Omega-6 Fatty Acids</td><td>2.0% min</td></tr><tr><td>L-Carnitine</td><td>100 mg/kg min</td></tr><tr><td>Glucosamine</td><td>700 mg/kg min</td></tr><tr><td>Chondroitin SulFate</td><td>550 mg/kg min</td></tr>",https://www.chewy.com/blue-buffalo-freedom-large-breed/dp/103602
